Initialization has begin.
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:comp.graphics
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:sci.electronics
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.motorcycles
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:misc.forsale
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.motorcycles
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.motorcycles
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:misc.forsale
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.motorcycles
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:sci.electronics
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:misc.forsale
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.motorcycles
true label:rec.autos predict_label:sci.electronics
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.autos predict_label:rec.autos
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:comp.graphics
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:comp.graphics
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:sci.electronics
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
true label:rec.motorcycles predict_label:rec.motorcycles
